filename,mfcc_mean1,mfcc_mean2,mfcc_mean3,mfcc_mean4,mfcc_mean5,mfcc_mean6,mfcc_mean7,mfcc_mean8,mfcc_mean9,mfcc_mean10,mfcc_mean11,mfcc_mean12,mfcc_mean13,mfcc_mean14,mfcc_mean15,mfcc_mean16,mfcc_mean17,mfcc_mean18,mfcc_mean19,mfcc_mean20,mfcc_std1,mfcc_std2,mfcc_std3,mfcc_std4,mfcc_std5,mfcc_std6,mfcc_std7,mfcc_std8,mfcc_std9,mfcc_std10,mfcc_std11,mfcc_std12,mfcc_std13,mfcc_std14,mfcc_std15,mfcc_std16,mfcc_std17,mfcc_std18,mfcc_std19,mfcc_std20,cent_mean,cent_std,cent_skew,rolloff_mean,rolloff_std,label
123.mp3,-506.42426,85.83727,6.711727,34.53642,-16.8403,17.038734,-3.3122256,-7.2838326,0.55911255,-2.1978533,-0.86959106,-11.734986,-1.7711247,-5.1987634,-6.6875644,-6.760349,-9.233781,-4.577054,-6.287521,-8.014634,93.47756,32.188606,15.081521,17.622538,26.439875,12.35707,15.378255,12.231684,11.8688135,7.475393,7.240273,12.112974,8.920056,9.687172,6.367625,7.4496717,6.4861536,7.127336,6.214887,5.3623657,1907.618748157831,850.1200265926841,1.6486615522752512,4101.0284423828125,1274.7294188776261,D:\datasets\Children
124.mp3,-481.02527,88.26863,1.5767794,25.651112,-10.251984,13.551749,-8.951772,-5.744449,4.1362157,-2.116555,-1.1001124,-5.7677116,-1.8423663,-8.988038,-9.047063,-3.5701346,-6.291229,-6.2970824,-6.799966,-8.259663,94.73009,39.002575,22.981056,20.06317,23.137793,12.078303,18.534185,10.998634,9.227386,9.331412,9.436576,9.847775,6.659706,8.718774,8.400087,6.693753,6.433453,5.914733,5.0499597,6.0653467,1848.905680635762,789.0267696915945,1.3581908086186163,3985.0657495959053,1399.9071074322856,D:\datasets\Children
125.mp3,-465.17892,93.803505,0.55300957,24.444792,-19.64002,14.991098,0.7683992,-5.446274,-0.8101702,-1.2617844,4.2373776,-9.119903,-6.6861696,-4.207076,-12.426505,-7.4930005,-10.928896,-8.813043,-4.046465,-9.543529,90.67289,49.850296,24.437462,29.145323,23.151464,15.304666,13.175039,14.110198,16.322418,12.921396,9.595273,10.404035,10.065401,8.077871,10.281342,6.8589015,6.33651,7.9642324,6.6494126,7.262155,1814.0745129027903,931.8975846673283,1.3159750334969607,3714.7998924026947,1608.2598386061884,D:\datasets\Children
126.mp3,-492.8953,97.663864,3.989062,21.478724,-18.530733,11.162978,-3.4009736,-8.349537,0.3044499,-4.110819,2.2638805,-8.646664,-5.2283015,-5.7364235,-9.893585,-5.120071,-7.5791183,-6.09691,-4.469417,-7.5441265,86.6257,46.91372,20.865002,22.812866,25.321539,9.840584,12.56723,14.456153,9.087314,8.6363735,7.188692,9.6484375,8.776349,6.95484,7.7071066,7.0910497,5.3008485,4.7410727,4.990206,6.3852673,1784.053124900786,772.6729248425225,0.7435921868830434,3763.855401400862,1630.241897993081,D:\datasets\Children
127.mp3,-502.25192,82.9232,2.9439912,25.74006,-15.720516,11.505135,-2.670651,-7.289461,1.182134,-0.11215415,0.7512012,-9.115056,-3.0237668,-6.255179,-9.414282,-4.470571,-6.500903,-5.02326,-2.8348064,-7.2157884,89.48526,40.9739,21.14825,16.929132,29.68938,10.115503,12.745127,13.949425,9.794727,10.063209,6.383705,11.409097,8.01149,7.9904547,8.829638,7.148425,5.8559566,4.9959784,5.136174,6.3560863,1945.8909743616687,820.8343976020849,1.3261031704757429,4043.71792407746,1410.5939359844008,D:\datasets\Children
128.mp3,-496.18158,94.63169,-0.14040382,27.550016,-16.390762,13.71314,-2.9420834,-6.6406193,-2.819954,-2.670375,-0.26270083,-11.139628,-4.301379,-4.7037883,-8.852692,-6.181782,-6.552325,-6.9234548,-3.1617482,-5.7146606,89.91637,46.601456,20.795244,27.702839,23.746416,17.786928,16.0248,12.274905,12.133068,10.612824,9.4656105,11.476315,9.974081,8.051624,8.476345,9.598296,6.708032,6.1292996,6.929283,5.9826894,1876.972988196895,810.3360862876201,1.3271425847973137,3917.4479166666665,1508.26480293881,D:\datasets\Children
129.mp3,-500.26205,86.69429,-6.081948,30.96579,-18.716913,13.229965,-4.465025,-4.688484,-2.7521303,-1.1737621,1.6834089,-9.303738,-5.052569,-4.287994,-6.808685,-6.37621,-6.428603,-6.6094437,-4.2185063,-5.1929183,91.58091,48.959084,20.306784,24.578056,22.013666,12.11973,13.712792,11.0423565,11.189611,11.210622,8.379166,8.565618,10.315383,7.161593,7.4901056,8.503596,5.4895215,6.330571,5.920699,5.6991663,2166.2480089083883,968.9695706595288,0.9188070870195958,4267.784919361076,1571.5864875674565,D:\datasets\Children
13.mp3,-465.21362,100.09889,-23.414549,31.153662,-26.819187,10.080945,-6.383141,-3.9055943,3.3174846,0.324902,6.5240088,-4.1138797,-2.7921448,-5.8257895,-8.468875,-5.875787,-7.371418,-4.6373916,-5.8718224,-8.819113,92.61222,46.790348,31.942797,21.128939,19.125448,14.31892,14.832679,12.132577,11.961814,11.030796,7.7789974,8.067408,6.956331,7.5398636,7.387596,6.834664,5.9070563,6.375698,4.286807,5.8812876,2052.233273194567,839.5060008927944,0.2829328300003876,4002.391315328664,1434.1818443772092,D:\datasets\Children
130.mp3,-459.01514,72.63784,11.396129,33.407684,-21.097288,6.849394,-5.6859884,-2.2710664,-5.1832795,-1.263303,5.1925855,-5.0429215,-4.133865,-8.857404,-6.1745987,-7.746803,-8.505805,-5.8089094,-5.6697373,-9.110443,93.335785,42.90364,18.790249,20.698034,29.07708,14.118901,13.964868,11.60179,13.515862,8.058287,6.965998,8.1561985,6.3568363,9.238825,7.899964,7.748775,6.556,5.88636,5.6035733,7.1144266,2235.714250101001,1007.3262922871572,0.39175718567373985,4381.663220994016,1696.7173685093765,D:\datasets\Children
131.mp3,-462.77176,78.47342,-9.724426,43.368534,-19.066174,9.530571,-1.2222586,0.24129578,-0.4036146,-4.869876,0.4604246,-1.2745118,-2.2182932,-11.061986,-4.2291765,-6.2081447,-8.787663,-5.075147,-4.643629,-7.872217,107.80705,45.607758,32.62266,26.564663,30.47246,21.256208,15.144741,12.950477,12.1708355,11.800187,10.476823,8.463931,7.3425937,12.836398,7.78164,8.682081,8.765606,6.869557,6.502694,8.249294,2082.3897299204787,915.2326443999642,1.2514983887899223,4243.5862223307295,1282.308856746868,D:\datasets\Children
132.mp3,-481.74387,95.33868,-4.9213057,32.50026,-22.923763,16.058353,-6.481015,-8.694783,-0.68260294,-0.33689278,-0.20335366,-9.661396,-3.0979168,-5.3137107,-9.4520035,-6.381248,-6.3823466,-6.702602,-3.1843572,-5.9303975,90.71756,45.982536,20.210188,20.407377,22.677387,13.084986,15.573105,12.92493,10.667961,8.107659,8.085344,10.4838505,7.123894,9.114682,8.781901,7.0639777,5.8363934,6.1940126,4.6777015,4.7096305,1991.1374894830283,898.6285596205236,0.9822641685756952,4049.581573340311,1559.683164578272,D:\datasets\Children
133.mp3,-455.28726,106.287796,0.30779776,32.24585,-30.43554,12.955675,-10.963023,-8.468063,-5.0778904,-1.8365849,4.4880476,-6.446304,-0.9297817,-13.215818,-8.330412,-5.6277046,-9.710627,-8.255472,-3.4945085,-8.2042,80.36582,47.933647,18.836233,19.361326,30.444096,16.842318,14.793985,15.214153,10.185172,8.794626,8.246445,7.304027,8.279637,10.63982,9.189612,6.1136913,7.3617096,7.3978047,4.9513135,5.0135455,1816.0365111754772,1097.8087949792882,1.116810020891518,3397.9859276641187,1889.6088557018033,D:\datasets\Children
134.mp3,-426.67947,105.81998,-6.762623,29.97846,-41.00994,14.682423,-20.027824,-0.6889673,-2.9780028,-3.3654413,3.9389112,-9.393939,1.0962862,-10.343264,-9.160111,-6.9737654,-7.0165906,-11.92537,-1.4694645,-8.662309,71.97876,45.455204,22.356056,22.825216,25.349005,22.229826,20.309776,16.452324,12.279099,9.741388,9.323391,9.445961,7.2798634,9.022309,7.9753256,8.811817,6.7809815,7.6775026,6.192883,6.1163654,2094.7994885495677,1260.953231356776,0.710371288039674,3681.6355314186153,2028.835292793567,D:\datasets\Children
135.mp3,-437.4825,101.95528,9.934368,8.524156,-33.083954,2.9533527,-1.6155883,-7.653854,-5.408605,0.54957414,0.38968408,-4.7580123,-7.3891687,-10.297443,-7.147291,-9.295086,-9.1137495,-8.135838,-2.195028,-7.427021,95.51284,54.96966,17.8554,23.17549,30.971336,15.791991,14.984537,14.742741,14.224927,8.957589,9.319235,7.8902354,7.7161894,8.794932,8.749574,7.9284024,6.834719,6.0421314,4.934526,6.8984804,1791.893928453599,981.217527678008,1.290692823098779,3534.862257906063,1898.4538799285363,D:\datasets\Children
136.mp3,-470.40878,80.71488,18.613895,21.277351,-8.040659,9.865218,-4.936767,-6.1575704,-1.1112978,-1.82535,-0.28901684,-6.356159,-4.0475197,-7.6965003,-6.976334,-4.65323,-7.3204684,-6.0389376,-4.62698,-6.9968023,85.50072,40.90082,21.813581,19.272268,25.959393,14.001105,14.014766,11.044028,10.016583,8.5811615,6.5115695,7.074041,7.5750184,9.78077,7.954536,5.7117505,5.484334,5.6634974,4.660125,5.9318185,1842.5322135118865,849.1595135977772,1.187606614245639,3921.0367838541665,1593.1088489432784,D:\datasets\Children
137.mp3,-484.12238,77.09626,10.132904,27.033535,-12.266952,9.561138,-3.6729136,-2.0388777,-2.045913,-1.3952074,-0.96096253,-8.23855,-1.08765,-5.604347,-7.439758,-6.2525315,-8.988147,-7.022288,-4.0085444,-6.768689,86.70931,37.553448,20.10167,26.83942,23.736963,12.29327,15.743012,12.771292,13.642377,11.262049,8.847816,10.082389,7.4476104,8.310726,6.715633,6.7559767,7.3937993,8.222845,6.843746,6.0530224,1952.4672871140103,931.4034149956583,1.1524492587204072,3969.7335713217703,1522.929558539817,D:\datasets\Children
138.mp3,-473.05972,92.290985,-0.26794142,26.348238,-17.185097,7.878034,-6.7315173,-7.151403,-4.4911475,-0.2506105,-0.9356669,-8.877202,-2.9072335,-10.508348,-7.036494,-5.2550716,-6.4581933,-5.3006916,-4.5225315,-9.830113,83.94474,42.734776,26.389978,27.20289,21.633629,16.096714,16.730444,12.728289,13.155088,10.175848,8.455643,8.530387,8.326628,11.455109,8.930746,7.1904902,6.6645675,7.2353683,6.6060305,6.456158,1835.712955640801,900.9485729355732,1.4572818850330802,3698.9003282912236,1672.114353153143,D:\datasets\Children
139.mp3,-470.0368,90.96663,-3.2846787,46.386738,-29.93136,15.337108,-9.302017,-1.4608021,-12.392491,-2.754235,2.5276592,-11.254019,-3.501587,-11.744197,-5.9230604,-5.163104,-4.4007196,-8.960784,-3.4045029,-10.273577,77.651146,51.05677,16.086885,20.00224,22.236284,16.811424,14.649483,15.84053,17.036459,8.871592,9.995374,9.483529,8.018523,7.3367195,5.873819,5.6623144,6.182329,7.130277,5.9103184,5.1297827,2109.410368457457,1073.5919754665408,0.5413423144192255,4034.447479248047,1808.2795686202699,D:\datasets\Children
14.mp3,-472.16476,90.52784,-3.661803,43.064392,-25.463156,10.444162,-8.584041,-6.9663725,-2.4834232,-3.4935932,5.362986,-7.2127213,-5.598512,-6.8297844,-7.1530595,-7.1901336,-5.799847,-5.3398476,-4.220829,-9.786955,93.15542,45.685287,17.525978,18.61147,24.352203,14.737964,18.085524,15.340305,11.461957,8.061835,8.83236,8.890111,9.446934,8.406795,8.024004,8.600428,6.9115396,6.923777,5.674509,6.1253767,1974.7470534685642,953.8537797655745,0.48374333281612486,3904.617130055147,1688.2550953657485,D:\datasets\Children
140.mp3,-492.3061,81.60803,-0.48680115,42.395638,-23.119457,15.202198,-8.146223,0.5736726,-4.9386926,-6.4581585,3.628235,-7.4116073,-2.527305,-10.242989,-6.987532,-4.964977,-6.786633,-7.48988,-2.1575232,-6.1900845,73.05683,48.42702,20.578278,24.39735,26.480917,14.916253,13.247958,13.98322,12.769971,9.286009,8.220858,9.250715,9.20449,8.671418,9.194504,7.6357384,6.936028,5.9224234,8.532742,6.086036,2223.652294443658,1104.2361396600488,0.550562087179609,4243.701821185173,1758.7023999292815,D:\datasets\Children
141.mp3,-429.16666,61.47797,-15.874239,49.102448,-29.460964,0.5037004,-16.956991,1.4850763,-6.340098,-4.559662,-1.774314,-7.872283,-0.6958016,-7.4238687,-5.4656363,-8.155268,-4.993979,-6.9831767,-1.096578,-7.046615,88.060745,68.851906,29.596306,29.40683,29.07712,15.42872,17.91144,16.665539,15.382363,11.008492,7.7109857,8.05465,10.141619,6.338209,10.016813,7.842804,8.524989,6.730415,9.419242,6.5435705,2552.515406183764,1331.396225994648,0.04155913904156525,4332.8094482421875,1959.5659829654314,D:\datasets\Children
142.mp3,-435.23236,76.57577,-5.9107294,35.62288,-23.035639,9.647434,-10.314544,-4.618123,-0.9812358,-7.180357,-2.291969,-7.4921684,-4.2556996,-7.834913,-8.89655,-6.8067737,-5.6621685,-7.1829076,-4.498766,-8.60815,103.45816,49.977962,22.664234,25.578417,24.46543,13.425768,21.15434,12.752873,10.783596,10.863414,7.636382,8.997058,7.076074,6.774958,8.386804,8.578982,6.0044184,7.237407,5.8848467,7.7223625,2256.8554647258375,1085.0907413313419,0.7275613655969723,4225.665465943114,1705.586818691987,D:\datasets\Children
143.mp3,-484.63248,89.26486,0.5245106,45.11541,-25.342907,8.375984,-8.707664,0.25665012,-7.0307755,-6.760503,1.6795822,-6.3975067,0.13298616,-8.738571,-7.547365,-6.055276,-4.340197,-6.6869974,-4.174658,-9.592583,78.69551,49.99616,19.627974,23.554522,24.520174,15.6997,12.567245,15.766808,15.837027,10.378077,8.286322,8.796966,10.21549,8.742188,7.451041,6.906136,6.9345655,8.05569,8.579761,7.536917,2166.039974081953,1118.4289673744402,0.4978154687397711,4238.469915106745,1854.1470013589467,D:\datasets\Children
144.mp3,-479.56754,86.035225,6.6701927,38.78465,-20.490292,10.489373,-1.0031209,-8.727827,-4.7692485,-3.258164,-0.81162375,-5.5344715,-3.0077615,-8.262034,-6.8808155,-6.4691906,-4.940528,-6.2603927,-4.1098,-4.474734,77.54369,48.316772,21.677832,21.977488,24.466406,16.110287,12.119901,17.003172,12.731958,11.3175,8.275078,8.26843,8.580641,8.647323,7.0510755,8.518266,7.2337976,5.0538645,5.5962443,6.1550393,1975.0564114489025,1036.948843509043,0.7834855336290489,3893.976111778846,1783.3155687887877,D:\datasets\Children
145.mp3,-463.39917,57.559822,15.035537,24.891027,-2.846034,6.8565373,0.67758995,-5.7454486,-2.2699594,-2.3682377,-1.0933163,-4.9691133,-4.38723,-2.8519292,-6.7685933,-6.5350375,-6.052963,-4.901791,-5.1005516,-7.2839932,94.90234,37.438805,22.026283,17.093851,25.393654,11.013162,12.608022,16.26368,9.571082,8.538633,6.402387,7.6314363,7.4176645,6.088057,6.5550184,6.293192,4.535782,5.059387,5.1572547,6.8426523,1972.890868828868,804.8687127338773,0.8276568729426473,4184.9680582682295,1381.5894630248238,D:\datasets\Children
146.mp3,-456.24274,90.39375,-3.5836887,52.55489,-21.936047,3.5596576,-12.634967,-1.0184476,-4.8734307,-5.5900536,3.7528164,-2.87144,1.0292034,-10.598272,-3.7328095,-5.268569,-6.6932044,-5.660094,-3.7771363,-8.2264385,62.54506,42.015255,20.859222,27.857508,17.650572,17.277756,16.520412,14.065558,11.38922,10.215263,7.3408513,7.1656003,8.018801,10.284118,9.3574505,7.5041733,5.5140605,6.097405,5.073546,5.8596063,2118.8029694979423,1065.8736487605809,1.068424719857582,4173.134765625,1492.0428737840161,D:\datasets\Children
147.mp3,-465.37875,88.143715,-1.8813106,34.830418,-18.135695,6.3654027,0.8999778,-4.8650994,-5.541927,-8.244155,-1.9443752,-8.688788,-6.5606,-4.8917475,-5.6540465,-6.056286,-6.09163,-3.7596622,-2.6766038,-8.854274,104.79843,42.09976,29.307762,25.665165,24.267324,13.18046,13.444571,10.947945,14.541193,9.803609,7.286433,8.729367,8.947242,9.209081,7.8217726,9.456832,7.9282627,7.5102844,4.7803683,7.4463844,1894.0462013212634,773.8282713670882,1.3474455654319017,3987.3809814453125,1262.568406895475,D:\datasets\Children
148.mp3,-456.17252,85.8255,5.784156,41.754986,-24.446815,3.4249372,-6.0145655,-10.128605,-7.2103486,-7.9984508,0.7393049,2.6838808,-4.251286,-9.824428,-6.136273,-8.907953,-8.096283,-8.048746,-5.7783914,-9.053348,80.86451,42.643127,14.997107,33.621304,25.524849,16.310347,12.743044,16.118069,13.280673,10.1773815,7.698306,8.246024,7.4252276,10.574197,7.01429,7.5394044,5.720077,6.3798776,5.9262805,5.8900933,1928.2817970065914,970.5263660142434,1.0986397461515782,3914.7828026641187,1558.2641065667858,D:\datasets\Children
149.mp3,-464.22043,90.83181,-2.4013202,46.097813,-28.840363,12.999407,-13.243683,-5.9059763,-5.272253,-6.3185496,7.139168,-6.8428,-2.262215,-5.381412,-7.3425593,-7.4157014,-6.9630795,-6.9286757,-5.8684096,-9.874522,89.309296,46.730274,19.387754,27.749142,24.665438,15.771917,18.422703,14.103934,13.525217,10.459506,7.443914,9.277562,6.853295,6.425907,8.495881,7.3327637,6.6319056,6.3118567,4.7444997,6.3042145,2064.329732722099,1131.9414645142845,1.0808689748685165,4010.255408653846,1638.2106783906295,D:\datasets\Children
15.mp3,-425.31348,89.98772,-2.330705,23.541998,-28.038702,7.5275917,-9.813635,-11.993806,-5.111411,-6.263341,7.5044537,-3.4163177,-8.020141,-9.985576,-7.4568176,-4.3343186,-8.403749,-5.9866266,-4.39855,-7.737951,99.4052,65.95607,17.693308,31.608896,27.092882,17.820704,16.706947,14.218225,12.903153,8.254858,8.154849,6.68746,10.627015,10.3410225,9.295388,7.9325275,6.9853244,5.274468,4.3812585,7.5751767,2155.7260977336437,1207.237771396191,0.49713147111777756,3836.147173713235,1956.7813599011313,D:\datasets\Children
150.mp3,-473.94257,90.688156,-4.264622,30.783339,-16.483055,3.4950078,-11.04603,-7.7553635,0.7990892,-5.2834926,1.3732793,-1.0221969,-3.07416,-7.9672236,-6.65373,-6.874412,-9.584352,-7.949697,-4.612531,-5.5281763,89.34,38.514503,25.590551,18.250574,21.25853,13.889543,17.895061,12.496815,11.367862,8.38416,5.526752,8.217143,7.2301927,8.545673,8.644254,6.8760724,6.8471756,4.857593,4.975323,6.2795477,1904.5895325589709,809.1644970341774,1.2350204491797576,3951.3427734375,1465.6298386007513,D:\datasets\Children
151.mp3,-483.59818,85.70441,0.75960344,39.92029,-9.09799,1.0619467,-7.1688967,-8.53557,-1.2055128,-1.505208,2.461253,-1.4688306,-5.003879,-8.4538355,-6.31467,-5.478443,-8.733894,-7.5516763,-3.9109476,-8.465808,97.14991,33.07373,27.828506,20.741432,22.433477,16.993471,16.74917,13.751204,10.221965,8.455174,7.5864377,7.4668903,8.514725,7.8573294,6.1752467,6.933786,6.4911785,6.8428884,5.7762556,7.5667086,1837.3266371539085,669.6414626811243,0.9974850521121555,3976.3651529947915,1179.1015723767332,D:\datasets\Children
152.mp3,-384.4696,56.16213,3.937819,26.056406,-32.204006,7.969202,-6.296821,-5.6997657,-6.436761,-5.4879875,-4.5785108,-5.319649,-3.6115315,-8.419608,-3.621103,-5.6660175,-7.102393,-7.1101847,-3.6948998,-6.4284124,137.11792,44.59345,26.675564,24.31903,42.997646,12.823014,16.276121,14.318189,12.675491,9.358479,7.019238,7.6077127,5.7621703,9.583826,6.4327846,6.025828,8.316358,8.245089,7.0586348,7.251913,2422.612354918988,1139.1554136966388,0.8135401377133579,4600.846169211648,1442.7614326619662,D:\datasets\Children
153.mp3,-473.15024,84.80865,-2.3407986,44.72705,-19.800905,15.562853,-3.348425,-3.0331838,-4.8718634,-5.703149,2.6850717,-3.695152,-0.42253622,-4.8913016,-4.827215,-4.8579364,-4.971227,-4.1953697,-0.7919841,-6.8809195,87.81258,40.74472,22.127134,21.8829,26.273472,13.276066,13.905629,11.614024,12.08816,10.040315,8.72089,8.908012,6.588641,7.9989214,6.2805996,7.207774,7.1132746,6.4103503,6.349921,6.486113,2155.301525571458,973.8440935140139,0.9641442491257082,4300.758870442708,1256.3682813994508,D:\datasets\Children
154.mp3,-474.05942,82.124275,2.8663702,23.766272,-12.758179,6.9835606,-7.470104,-2.867326,-5.3592052,-7.6391935,2.5373287,-6.3666997,-1.6907728,-2.7140672,-6.276603,-4.927689,-7.375686,-5.8390784,-1.3814669,-3.926625,107.07836,39.54151,25.26117,23.565903,24.374714,13.739052,18.90526,10.475078,12.915909,9.814665,7.272145,8.237263,5.703315,6.9926233,7.8932776,5.6312675,7.8434176,8.291467,5.7193236,5.646764,1994.5035271776928,837.3023619681263,1.5243440730685367,4211.834716796875,1273.5443488591413,D:\datasets\Children
155.mp3,-493.741,75.42866,-16.766443,32.737656,-17.668222,11.624912,-5.881115,-1.3118225,-1.2560289,-2.5074208,0.8348286,-4.9969897,-1.0416486,-5.489777,-6.0336237,-6.0210867,-4.5932393,-5.4127984,-2.4989946,-5.693271,98.89881,43.370804,30.388956,17.080235,20.174828,12.184337,13.602833,10.251412,10.673438,7.13035,9.158069,7.1134176,7.21257,8.124853,8.670401,7.764742,6.8289337,6.6080155,4.8800564,7.0152,2389.2207099810757,879.4937061618227,0.449971849205005,4543.107096354167,1304.0569446838065,D:\datasets\Children
156.mp3,-512.5683,81.112595,-3.904596,40.281082,-20.358181,4.498313,-8.272876,1.001991,-2.317709,-5.439469,2.3083057,-4.469743,-3.547806,-6.852601,-5.1947236,-6.9140935,-3.5175934,-4.7045403,-2.524617,-5.0566463,92.54784,32.96356,16.693224,18.028646,27.142395,13.299791,18.072273,11.887281,11.907764,7.8914447,6.088702,6.349224,6.263235,8.859999,7.4938493,10.584034,6.4018016,7.9236774,5.6025887,5.4265075,2151.9482804573418,797.9047581127819,0.8878113060308732,4401.645914713542,1276.426691380393,D:\datasets\Children
157.mp3,-433.988,93.807365,-2.325903,42.297417,-26.600039,1.7496812,-13.803763,-8.13102,-8.941819,-6.6926236,-4.368134,-6.928649,-8.619639,-9.353004,-5.776335,-12.887291,-3.9756448,-8.918165,-4.352417,-7.1194086,93.20207,43.082176,26.281166,27.892944,27.307436,17.790768,18.528929,15.524697,14.677001,9.44487,8.278461,7.4858317,8.542745,8.708079,8.537984,8.697431,7.41266,6.9947443,6.0268736,7.2195735,1918.8057408343075,998.90052278665,0.8708814224044058,3767.064412434896,1716.9094780238534,D:\datasets\Children
158.mp3,-507.35623,100.53653,-0.42348358,38.51715,-19.29161,10.691053,-9.928128,-8.26456,3.6484735,-2.0508804,4.083684,-4.186032,-1.266126,-7.2114105,-7.0238905,-7.092688,-7.6832886,-4.58477,-7.2950635,-8.020577,79.190315,37.629005,16.653467,17.233986,17.742786,10.756452,17.396036,15.283906,10.403092,8.389135,8.530891,8.978974,7.241336,10.444617,6.1989436,7.0908804,7.476276,5.6182456,4.704347,5.5194077,1774.0916884548747,705.9801281194786,0.9265916858063906,3847.1024946732955,1438.0387617491592,D:\datasets\Children
159.mp3,-470.03723,80.26149,14.680564,35.17127,-22.829214,4.3519526,-7.3105297,-4.433228,-0.35052106,-7.5308986,-2.0308437,-3.7098925,-3.069797,-8.4877205,-7.1282463,-6.6119437,-6.676452,-6.9025984,-5.7739134,-6.2088695,88.61542,43.654797,24.23174,20.204733,29.191525,16.30926,17.397633,16.456053,11.911854,9.355966,8.1556635,6.9388423,6.5107384,8.73286,6.819879,6.74621,8.272609,5.355798,6.1237326,4.921935,2059.2464052487894,991.1566605220377,0.9621229420693674,4189.834616681655,1800.5973167777756,D:\datasets\Children
16.mp3,-458.57608,99.033585,-8.407661,47.514088,-25.506792,8.001545,-10.479941,-5.1048603,-4.8524075,-5.2471867,0.6352776,-7.6604757,-0.0630211,-10.084402,-5.222382,-5.351034,-6.608757,-3.8423452,-3.3576539,-8.724821,83.40762,52.867973,19.798544,25.496405,21.711903,15.379953,13.819283,11.91745,10.645886,9.698862,9.176849,8.287839,8.38272,9.135558,7.450794,7.425234,7.865744,4.7722354,4.7532706,5.446447,1854.3461879511883,940.5644449718845,0.6883730810993843,3605.631621896404,1740.524869359464,D:\datasets\Children
160.mp3,-455.8007,65.21727,-5.542384,33.729294,-9.724059,10.03172,-4.1072817,-1.28456,-1.0743449,1.2910069,0.05859943,-6.6230974,-4.2111325,-5.030785,-5.8760014,-8.134564,-3.3139362,-7.064963,-1.6174592,-4.111789,113.29567,47.26838,30.081566,21.471954,26.149101,13.523785,17.202196,13.723838,11.995146,8.155822,8.5946245,9.728963,10.893452,10.687791,8.126469,9.249379,6.4549217,10.213052,5.6036453,6.6490417,2182.6240873815073,1005.683533996974,1.0242882108619786,4277.490623961104,1394.0373830644817,D:\datasets\Children
161.mp3,-504.07712,77.115005,3.0607636,50.648666,-16.521255,13.994677,-11.02876,1.6448861,-0.070483476,-0.073088184,-0.08071461,-5.2289033,0.6812368,-8.347816,-6.485629,-6.5411963,-3.468223,-7.2488923,-2.1718755,-6.3932734,75.44712,37.025127,19.72949,21.43407,20.44102,12.710793,14.27854,13.382745,14.587837,10.464208,10.620282,10.1607895,9.047072,9.264951,7.797511,7.1673946,6.4336877,7.132479,7.5225396,6.471357,2236.5669991539885,914.2647499948212,0.5641799732736302,4577.301025390625,1464.9814606467314,D:\datasets\Children
162.mp3,-474.63315,81.26806,7.951981,35.317627,-12.204235,5.50762,0.5339758,-2.6501489,-3.430701,-4.375303,1.6036254,-6.0420012,-6.006328,-7.6160007,-8.155938,-5.671322,-7.0804405,-5.348051,-2.4951365,-7.2571535,98.555405,42.78957,25.353838,21.690775,25.62443,13.862508,13.19811,15.102443,12.212801,9.126455,8.568912,7.623871,7.7733088,8.238188,7.486614,5.92178,6.577648,6.600348,4.967302,6.3809295,1885.579006260978,837.4655181198002,1.424299405285539,3952.7745023686834,1411.7552862581597,D:\datasets\Children
163.mp3,-461.12863,82.23149,8.2814665,40.59372,-13.881104,5.8919606,-5.451975,-1.9258902,-11.5424,-6.0582047,5.239907,-3.6626012,-0.94245034,-9.854644,-9.720084,-8.014017,-10.123909,-7.716977,-1.3962278,-5.732437,100.243095,38.401848,24.105576,21.057444,26.217136,14.322981,15.702088,13.437404,19.582884,11.615098,8.67329,8.888195,9.457277,10.854753,7.0964646,6.6844687,6.66421,6.832517,6.4187956,6.7909636,1875.3171036391234,935.2608197843215,1.384259017120769,3960.5636747756807,1470.8055083757063,D:\datasets\Children
164.mp3,-466.7581,70.39975,-9.331566,53.118977,-30.495062,9.290841,-8.946452,2.6580765,-13.550617,-4.6251564,-1.5295191,-7.0219655,-3.584337,-8.451594,-1.1278814,-11.100487,-3.716572,-8.014648,0.22025707,-7.3780575,95.646286,39.9732,20.896322,23.149244,26.453892,15.681896,12.908547,11.731233,21.60119,8.259202,10.192446,10.193555,10.306658,11.553311,9.071378,11.299975,8.737329,7.668802,7.8623652,7.8869977,2565.7234051109053,996.3321334786863,0.38984360658217426,4842.371868265086,1409.5520833531002,D:\datasets\Children
165.mp3,-481.32913,83.53274,-14.429491,32.366367,-22.641367,17.336046,-10.475176,4.960368,-8.093755,4.795779,-1.4589826,-8.918158,-1.4972446,-6.3541093,-3.620547,-7.2034817,2.416183,-11.830686,-1.4279399,-5.4557967,97.9265,46.26633,27.194,20.244772,23.515932,18.08441,16.086105,13.969252,18.390924,12.795117,9.928849,8.910054,7.8074174,8.47182,9.426784,7.871833,10.1262,8.182427,6.8102765,6.136686,2391.9425854614205,1287.141378946578,1.034267869152281,4573.171282829122,1733.521868295579,D:\datasets\Children
